,x,y,player_name,team,position,foot,goals,agg_position
2028,4.235589,6.5607743,Alexander Szymanowski,Leganés,Left Wing,Left Foot,0.0,Left Wing
2029,3.377258,8.875658,Diego Rico Salguero,Leganés,Left Back,Left Foot,0.0,Left Back
2030,8.202349,7.9854493,Ezequiel Muñoz,Leganés,Right Center Back,Right Foot,0.0,Center Back
2031,4.4902244,3.0783937,Álvaro Odriozola Arzallus,Real Sociedad,Right Back,Right Foot,0.0,Right Back
2032,3.0064485,6.3771324,Adnan Januzaj,Real Sociedad,Right Wing,Left Foot,0.1666666666666666,Right Wing
2033,7.218074,6.1312194,Sergio Mora Sánchez,Getafe,Left Wing,Right Foot,0.0,Left Wing
2034,7.8235345,3.1430829,Álvaro José Jiménez Guerrero,Getafe,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
2035,7.738059,5.437771,Ermedin Demirović,Deportivo Alavés,Left Back,Head,0.0,Left Back
2036,3.5081367,8.77328,Alfonso Pedraza Sag,Deportivo Alavés,Left Back,Left Foot,0.0,Left Back
2037,7.75592,8.120958,Guillermo Alfonso Maripán Loaysa,Deportivo Alavés,Left Center Back,Right Foot,0.0,Center Back
2038,-0.7636429,8.790627,Fernando Pacheco Flores,Deportivo Alavés,Goalkeeper,Left Foot,0.0,Goalkeeper
2039,9.065879,8.518794,Víctor Laguardia Cisneros,Deportivo Alavés,Right Center Back,Right Foot,0.0,Center Back
2040,8.889853,2.3835063,Rubén Sobrino Pozuelo,Deportivo Alavés,Center Forward,Right Foot,0.0,Striker
2041,5.6853905,5.1347237,Osvaldo Nicolás Fabián Gaitán,Atlético Madrid,Right Center Forward,Left Foot,0.0,Striker
2042,-1.0271868,8.445941,Yassine Bounou,Girona,Goalkeeper,Left Foot,0.0,Goalkeeper
2043,9.057442,3.3285704,Anthony Rubén Lozano Colón,Girona,Center Forward,Right Foot,0.0,Striker
2044,3.7861838,6.799026,Alejandro Granell Nogué,Girona,Left Center Midfield,Left Foot,0.0,Center Midfield
2045,5.9659514,5.8538284,Sulley Ali Muntari,Deportivo La Coruna,Center Defensive Midfield,Left Foot,0.0,Defensive Midfield
2046,9.162146,8.363041,Fabian Lukas Schär,Switzerland,Right Center Back,Right Foot,0.1111111111111111,Center Back
2047,7.663666,2.968271,Borja Valle Balonga,Deportivo La Coruna,Left Center Forward,Right Foot,0.0,Striker
2048,8.441263,5.412872,Guilherme dos Santos Torres,Deportivo La Coruna,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
2049,3.363937,6.66438,Emre Çolak,Deportivo La Coruna,Center Attacking Midfield,Left Foot,0.25,Attacking Midfield
2050,3.3992348,9.293772,Lucas Hernández Pi,France,Left Back,Left Foot,0.0,Left Back
2051,8.899128,2.797854,Ángel Martín Correa,Atlético Madrid,Right Back,Right Foot,0.1,Right Back
2052,3.3741057,2.7798593,Šime Vrsaljko,Croatia,Right Back,Right Foot,0.0,Right Back
2053,7.3571534,2.6722732,Oghenekaro Etebo,Nigeria,Left Center Midfield,Right Foot,0.0,Center Midfield
2054,4.363685,3.295489,Matías Aguirregaray Guruceaga,Las Palmas,Right Back,Right Foot,0.0,Right Back
2055,8.965857,2.5817945,Jairo Samperio Bustara,Racing Santander,Left Wing,Right Foot,0.0,Left Wing
2056,6.863235,6.0189214,Marlos Moreno Durán,Girona,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
2057,3.4421835,8.80301,Johan Andrés Mojica Palacio,Colombia,Left Back,Left Foot,0.0,Left Back
2058,7.8980527,4.531702,Olarenwaju Ayoba Kayode,Girona,Center Forward,Head,0.0,Striker
2059,8.791646,8.905836,Bernardo José Espinosa Zúñiga,Girona,Center Back,Right Foot,0.0,Center Back
2060,7.561636,8.037792,Juan Pedro Ramírez López,Girona,Left Back,Right Foot,0.0,Left Back
2061,8.662644,6.561107,Pere Pons Riera,Girona,Left Center Midfield,Right Foot,0.1428571428571428,Center Midfield
2062,3.6343033,3.0279455,Pablo Maffeo Becerra,Girona,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
2063,4.146349,2.9737391,Francesc Aday Benítez Caraballo,Girona,Left Midfield,Right Foot,0.0,Left Wing
2064,6.7379594,2.321384,Aleix García Serrano,Girona,Right Center Midfield,Right Foot,0.0,Center Midfield
2065,3.4109929,3.2214277,Jonás Ramalho Chimeno,Athletic Club,Right Back,Right Foot,0.0,Right Back
2066,8.013508,2.0923269,Cristian Portugués Manzanera,Girona,Right Center Forward,Right Foot,0.125,Striker
2067,7.425516,2.780327,Douglas Luiz Soares de Paulo,Girona,Right Center Midfield,Right Foot,0.0,Center Midfield
2068,9.856633,3.407316,Michael Olunga Ogada,Girona,Center Forward,Head,0.0,Striker
2069,8.333068,6.0543003,Emanuel Cecchini,Málaga,Right Defensive Midfield,Right Foot,0.0,Defensive Midfield
2070,-1.1150069,7.5445023,Andrés Tomás Prieto Albert,Málaga,Goalkeeper,Right Foot,0.0,Goalkeeper
2071,7.957187,6.8402705,Paul Baysse,Málaga,Left Center Back,Right Foot,0.0,Center Back
2072,7.061614,6.1820936,Esteban Rolón,Málaga,Right Defensive Midfield,Right Foot,0.0,Defensive Midfield
2073,7.6733255,3.267043,Diego Alejandro Rolan Silva,Deportivo Alavés,Center Forward,Right Foot,0.0,Striker
2074,8.783609,2.4567215,Wissam Ben Yedder,Sevilla,Center Forward,Left Foot,0.0,Striker
2075,6.9411035,6.3339396,Johannes Geis,Sevilla,Right Center Back,Right Foot,0.0,Center Back
2076,-1.894691,7.5085816,David Soria Solís,Getafe,Goalkeeper,Right Foot,0.0,Goalkeeper
2077,3.6539912,3.4782498,Sébastien Corchia,Sevilla,Right Back,Right Foot,0.0,Right Back
2078,7.099446,6.5968795,Rúben Afonso Borges Semedo,Huesca,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
2079,8.831787,3.537116,Roberto Soriano,Villarreal,Left Midfield,Right Foot,0.0,Left Wing
2080,4.5569153,6.412771,Daniel Raba Antolín,Villarreal,Left Defensive Midfield,Left Foot,0.0,Defensive Midfield
2081,4.531541,8.512337,Leandro Daniel Cabrera Sasía,Getafe,Left Center Back,Left Foot,0.0,Center Back
2082,10.307917,2.8570678,Jorge Molina Vidal,Getafe,Center Forward,Right Foot,0.1818181818181818,Striker
2083,6.292981,5.2319307,Mathieu Flamini,Getafe,Left Center Forward,Left Foot,0.0,Striker
2084,6.0936494,2.2168193,Mauro Wilney Arambarri Rosa,Getafe,Left Defensive Midfield,Right Foot,0.0,Defensive Midfield
2085,8.834878,8.785278,Djené Dakonam Ortega,Getafe,Right Center Back,Right Foot,0.0,Center Back
2086,8.157604,3.141497,Amath Ndiaye,Getafe,Left Wing,Right Foot,0.0,Left Wing
2087,6.5923905,2.1765366,Gaku Shibasaki,Japan,Left Defensive Midfield,Right Foot,0.1428571428571428,Defensive Midfield
2088,3.4590137,8.735594,Vitorino Gabriel Pacheco Antunes,Getafe,Left Back,Left Foot,0.0,Left Back
2089,7.977975,6.048042,Guido Hernán Pizarro,Sevilla,Left Defensive Midfield,Right Foot,0.5,Defensive Midfield
2090,6.794868,2.6565032,Miguel Arturo Layún Prado,Mexico,Right Wing,Right Foot,0.0,Right Wing
2091,3.3467238,6.547222,Franco Damián Vázquez,Sevilla,Center Attacking Midfield,Left Foot,0.1666666666666666,Attacking Midfield
2092,3.4520726,3.1639218,Gabriel Iván Mercado,Sevilla,Right Back,Right Foot,0.2857142857142857,Right Back
2093,5.335255,8.610559,Clément Lenglet,Barcelona,Left Center Back,Left Foot,0.05,Center Back
2094,8.797275,2.2726808,Carlos Joaquín Correa,Sevilla,Center Forward,Right Foot,0.0,Striker
2095,9.560863,8.727686,Simon Thorup Kjær,Denmark,Right Center Back,Right Foot,0.0714285714285714,Center Back
2096,9.740053,2.566118,Luis Fernando Muriel Fruto,Sevilla,Center Attacking Midfield,Right Foot,0.6,Attacking Midfield
2097,5.166782,3.4266849,Facundo Sebastián Roncaglia,Celta Vigo,Left Back,Right Foot,0.0,Left Back
2098,7.9493427,2.2208397,Pione Sisto Ifolo Emirmija,Celta Vigo,Left Wing,Right Foot,0.0,Left Wing
2099,9.02653,6.3622336,Stanislav Lobotka,Celta Vigo,Left Center Midfield,Right Foot,0.0,Center Midfield
2100,3.137167,6.4702253,Brais Méndez Portela,Celta Vigo,Right Midfield,Left Foot,0.0,Right Wing
2101,-1.7242168,8.1675,Rubén Blanco Veiga,Celta Vigo,Goalkeeper,Right Foot,0.0,Goalkeeper
2102,10.151978,2.1877444,Maximiliano Gómez González,Celta Vigo,Right Center Forward,Right Foot,0.5,Striker
2103,8.407276,8.235894,Carlos Alberto Sánchez Moreno,Colombia,Right Center Midfield,Right Foot,0.0,Center Midfield
2104,7.0932827,6.175713,Darko Brašanac,Osasuna,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
2105,8.080389,8.800766,Unai Bustinza Martínez,Leganés,Right Center Back,Right Foot,0.0,Center Back
2106,4.7355003,8.603771,Dimitrios Siovas,Leganés,Left Center Back,Left Foot,0.0,Center Back
2107,4.2810516,8.706278,Raúl García Carnero,Leganés,Left Center Back,Left Foot,0.0,Center Back
2108,3.0315175,6.0296187,Gabriel Appelt Pires,Leganés,Left Center Midfield,Left Foot,0.25,Center Midfield
2109,3.7561114,3.5222306,Marc Navarro Ceciliano,Espanyol,Right Back,Right Foot,0.0,Right Back
2110,9.079044,7.6761394,David López Silva,Espanyol,Right Center Back,Right Foot,0.2222222222222222,Center Back
2111,4.1234417,8.848943,Mario Hermoso Canseco,Atlético Madrid,Left Center Back,Left Foot,0.0,Center Back
2112,3.576889,8.989641,Aarón Martín Caricol,Espanyol,Left Back,Left Foot,0.0,Left Back
2113,3.7440567,6.5754313,Iñigo Córdoba Kerejeta,Athletic Club,Left Wing,Left Foot,0.0,Left Wing
2114,3.0531905,5.7205973,Simone Zaza,Valencia,Right Center Forward,Left Foot,0.0,Striker
2115,7.2891197,3.525131,Andreas Hoelgebaum Pereira,Valencia,Left Center Forward,Right Foot,0.0,Striker
2116,-2.1518462,8.219314,Norberto Murara Neto,Barcelona,Goalkeeper,Right Foot,0.0,Goalkeeper
2117,8.640829,2.258666,Gonçalo Manuel Ganchinho Guedes,Valencia,Right Center Forward,Right Foot,0.0,Striker
2118,4.8639965,7.5251875,Geoffrey Kondogbia,Valencia,Left Center Midfield,Left Foot,0.0,Center Midfield
2119,6.2538505,2.239446,Carlos Soler Barragán,Valencia,Right Center Midfield,Right Foot,0.1428571428571428,Center Midfield
2120,9.641974,3.0756943,Enrique García Martínez,Eibar,Left Center Forward,Right Foot,0.0,Striker
2121,5.039524,7.5461082,José Vicente Gómez Umpiérrez,Las Palmas,Left Center Midfield,Left Foot,0.0,Center Midfield
2122,6.380063,5.498236,Hernán Darío Toledo,Las Palmas,Left Midfield,Right Foot,0.0,Left Wing
2123,-1.6746768,8.098708,Leandro Chichizola,Las Palmas,Goalkeeper,Right Foot,0.0,Goalkeeper
2124,3.9763272,7.963286,Borja Herrera González,Las Palmas,Left Back,Left Foot,0.0,Left Back
2125,8.049048,7.195401,Alberto Aquilani,Las Palmas,Left Center Midfield,Right Foot,0.0,Center Midfield
2126,4.7023454,5.8512745,Oussama Tannane,Las Palmas,Right Midfield,Left Foot,0.0,Right Wing
2127,10.184611,2.3730335,Jonathan Calleri,Las Palmas,Center Forward,Right Foot,0.25,Striker
2128,6.606032,5.4888744,Ryad Boudebouz,Real Betis,Right Center Back,Left Foot,0.0,Center Back
2129,8.168864,2.174882,Cristian Tello Herrera,Barcelona,Left Wing,Right Foot,0.1636363636363636,Left Wing
2130,3.4860785,8.7202015,Riza Durmisi,Real Betis,Left Wing Back,Left Foot,0.0,Left Back
2131,7.3109803,3.1182177,Íñigo Lekue Martínez,Athletic Club,Right Wing,Right Foot,0.0,Right Wing
2132,-1.6660584,7.892413,Kepa Arrizabalaga Revuelta,Athletic Club,Goalkeeper,Right Foot,0.0,Goalkeeper
2133,9.466039,8.709714,Unai Núñez Gestoso,Athletic Club,Right Center Back,Right Foot,0.0,Center Back
2134,4.081787,8.464925,Enric Saborit Teixidor,Athletic Club,Left Back,Left Foot,0.0,Left Back
2135,8.974225,3.5861282,José Manuel Arnáiz Díaz,Barcelona,Left Midfield,Right Foot,0.5,Left Wing
2136,7.7738585,3.8885584,Alexander Mesa Travieso,Levante,Center Forward,Right Foot,0.0,Striker
2137,8.680474,7.700819,Roberto Suárez Pier,Levante,Left Center Back,Right Foot,0.0,Center Back
2138,8.720498,8.647663,Erick Cathriel Cabaco Almada,Levante,Right Center Back,Right Foot,0.0,Center Back
2139,7.6990385,5.387479,Cheick Doukouré,Levante,Left Center Midfield,Right Foot,0.0,Center Midfield
2140,8.003424,6.7350845,Saša Lukić,Levante,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
2141,9.158754,8.513108,Sergio Postigo Redondo,Levante,Right Center Back,Right Foot,0.0,Center Back
2142,4.031938,8.816024,Antonio Manuel Luna Rodríguez,Sevilla,Left Back,Left Foot,0.0,Left Back
2143,4.3008547,3.1188922,Shaquell Moore,Levante,Right Back,Right Foot,0.0,Right Back
2144,9.75639,3.1201317,Emmanuel Okyere Boateng,Levante,Center Forward,Right Foot,0.0,Striker
2145,3.369922,3.1458657,José Ignacio Fernández Iglesias,Real Madrid,Right Back,Right Foot,0.125,Right Back
2146,8.992974,5.649718,Mateo Kovačić,Croatia,Left Center Midfield,Right Foot,0.0,Center Midfield
2147,7.996373,5.3205643,Christian Rivera Hernández,Eibar,Right Center Midfield,Right Foot,0.0,Center Midfield
2148,3.9888628,2.90935,Rubén Peña Jiménez,Eibar,Right Back,Right Foot,0.0,Right Back
2149,-0.8079865,8.736075,Marko Dmitrović,Eibar,Goalkeeper,Left Foot,0.0,Goalkeeper
2150,9.080923,8.786915,Alejandro Gálvez Jimena,Rayo Vallecano,Right Center Back,Right Foot,0.0,Center Back
2151,8.35674,8.475465,Paulo André Rodrigues de Oliveira,Eibar,Right Center Back,Right Foot,0.0,Center Back
2152,9.432865,8.7361765,Yerry Fernando Mina González,Barcelona,Right Center Back,Right Foot,0.4285714285714285,Center Back
2153,10.297027,2.7220871,Enes Ünal,Real Valladolid,Right Center Forward,Right Foot,0.1428571428571428,Striker
2154,8.469431,2.7791893,Nicola Sansone,Villarreal,Left Center Forward,Right Foot,0.6666666666666666,Striker
2155,7.4698668,2.2589014,Ousmane Dembélé,Barcelona,Right Wing,Right Foot,0.2077922077922078,Right Wing
2156,9.043057,6.0455337,José Paulo Bezzera Maciel Júnior,Barcelona,Right Center Midfield,Right Foot,0.2631578947368421,Center Midfield
2157,6.7214146,1.831306,Philippe Coutinho Correia,Barcelona,Left Wing,Right Foot,0.1875,Left Wing
2158,-1.9605558,8.259506,Jasper Cillessen,Barcelona,Goalkeeper,Right Foot,0.0,Goalkeeper
2159,9.633335,8.299829,Rodrigo Hernández Cascante,Spain,Right Center Midfield,Right Foot,0.0,Center Midfield
2160,3.3665915,9.270392,Lucas Digne,Barcelona,Left Back,Left Foot,0.0,Left Back
2161,3.5200744,6.6245294,Fabián Ruiz Peña,Real Betis,Right Center Midfield,Left Foot,0.0,Center Midfield
2162,4.595434,3.815289,Francisco Javier Guerrero Martín,Real Betis,Right Midfield,Right Foot,0.0,Right Wing
2163,9.92968,2.2587976,Sergio León Limones,Real Betis,Right Center Forward,Right Foot,0.1428571428571428,Striker
2164,9.092798,8.507656,Aïssa Mandi,Real Betis,Right Center Back,Right Foot,0.0,Center Back
2165,4.4628744,8.455648,Alin Dorinel Toșca,Real Betis,Left Back,Left Foot,0.0,Left Back
2166,7.8038707,3.582513,Juan José Narváez Solarte,Real Betis,Right Center Midfield,Right Foot,0.0,Center Midfield
2167,8.443064,3.9972005,Matías Nahuel Leiva Esquivel,Real Betis,Right Center Forward,Not Specified,0.0,Striker
2168,5.367517,8.608273,Samuel Yves Umtiti,Barcelona,Left Center Back,Left Foot,0.0329670329670329,Center Back
2169,3.6558592,2.8696434,Nélson Cabral Semedo,Barcelona,Right Back,Right Foot,0.0259740259740259,Right Back
2170,8.084522,3.6303654,Pape Cheikh Diop Gueye,Celta Vigo,Left Center Midfield,Right Foot,0.0,Center Midfield
2171,6.534227,5.442947,Dejan Dražić,Celta Vigo,Left Midfield,Right Foot,0.0,Left Wing
2172,7.224481,5.450712,Marcelo Alfonso Díaz Rojas,Celta Vigo,Center Defensive Midfield,Right Foot,0.0,Defensive Midfield
2173,10.312157,2.833434,Claudio Beauvue,Leganés,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
2174,8.215363,4.827272,Josep Señé Escudero,Celta Vigo,Left Center Midfield,Right Foot,0.0,Center Midfield
2175,9.819375,2.3022723,Roger Martí Salvador,Levante,Left Center Forward,Right Foot,0.0,Striker
2176,6.279709,5.275331,Francisco José Perdomo Borges,Las Palmas,Right Back,Right Foot,0.0,Right Back
2177,7.480734,7.7548904,Mauricio Lemos Merladet,Las Palmas,Right Center Back,Right Foot,0.0,Center Back
2178,7.778388,7.9771924,David García Santana,Las Palmas,Left Wing,Right Foot,0.0,Left Wing
2179,3.5999918,9.289768,Javier Garrido Behovide,Las Palmas,Left Back,Left Foot,0.0,Left Back
2180,9.431086,2.159446,Willian José da Silva,Real Sociedad,Center Forward,Right Foot,0.4444444444444444,Striker
2181,6.7053633,1.8916439,Pedro Taunausú Domínguez Placeres,Las Palmas,Left Midfield,Right Foot,0.0,Left Wing
2182,3.925956,8.565165,Carles Planas Antolínez,Celta Vigo,Left Back,Left Foot,0.0,Left Back
2183,9.647296,2.79538,John Guidetti,Celta Vigo,Center Forward,Right Foot,0.4285714285714285,Striker
2184,5.73477,2.4735787,Daniel Wass,Celta Vigo,Right Wing Back,Right Foot,0.0,Right Back
2185,3.5338511,3.4645638,Danilo Luiz da Silva,Real Madrid,Right Back,Right Foot,0.0,Right Back
2186,6.5974298,4.9175243,Juan Muñoz Muñoz,Sevilla,Right Center Forward,Right Foot,0.0,Striker
2187,6.862081,2.9075208,Yevhen Konoplyanka,Sevilla,Left Wing,Right Foot,0.0,Left Wing
2188,8.932651,7.6185575,Steven N''Kemboanza Mike Christopher Nzonzi,France,Left Center Midfield,Right Foot,0.0,Center Midfield
2189,4.9107375,7.6588826,Timothée Kolodziejczak,Sevilla,Left Center Back,Left Foot,0.0,Center Back
2190,8.556235,8.462177,Adil Rami,Valencia,Right Center Back,Right Foot,0.0,Center Back
2191,8.095913,6.39269,Sebastián Carlos Cristóforo Pepe,Sevilla,Left Defensive Midfield,Right Foot,0.0,Defensive Midfield
2192,6.719547,5.6742535,Mauricio Andrés Cuero Castillo,Levante,Right Center Midfield,Right Foot,0.0,Center Midfield
2193,8.8195715,4.66006,Jefferson Andrés Lerma Solís,Colombia,Left Center Midfield,Right Foot,0.0,Center Midfield
2194,5.3454037,8.312088,Zouhair Feddal,Levante,Left Center Back,Left Foot,0.0,Center Back
2195,3.0061765,6.057372,Deyverson Brum Silva Acosta,Deportivo Alavés,Center Forward,Left Foot,0.2,Striker
2196,6.3687234,4.575292,Jackson Arley Martínez Valencia,Atlético Madrid,Right Center Forward,Left Foot,0.0,Striker
2197,8.005425,5.734903,Óliver Torres Muñoz,Sevilla,Left Center Midfield,Right Foot,0.0,Center Midfield
2198,7.1390343,6.4419546,Didier Digard,Real Betis,Left Center Back,Right Foot,0.0,Center Back
2199,3.7390962,8.41193,Juan Manuel Vargas Risco,Real Betis,Left Back,Left Foot,0.0,Left Back
2200,3.5141826,3.7799757,Francisco José Molinero Calderón,Atlético Madrid,Right Back,Right Foot,0.0,Right Back
2201,8.9167385,2.5096056,Takashi Inui,Eibar,Left Wing,Right Foot,0.3333333333333333,Left Wing
2202,6.5261154,4.8860154,Izet Hajrović,Eibar,Left Wing,Left Foot,0.0,Left Wing
2203,7.825743,6.5060368,Josip Radošević,Eibar,Right Defensive Midfield,Right Foot,0.0,Defensive Midfield
2204,3.5381715,9.1033945,David Juncà Reñé,Eibar,Left Back,Left Foot,0.0,Left Back
2205,10.422555,2.6009007,Sergio Enrich Ametller,Eibar,Center Forward,Right Foot,0.125,Striker
2206,8.501824,6.6723256,Gonzalo Escalante,Eibar,Right Defensive Midfield,Right Foot,0.0,Defensive Midfield
2207,9.862556,3.4424384,Borja González Tomás,Deportivo Alavés,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
2208,8.556651,8.614567,Diego Mainz García,Granada,Left Center Back,Right Foot,0.2,Center Back
2209,4.0557947,7.6085587,Cristiano Biraghi,Granada,Left Wing Back,Left Foot,0.0,Left Back
2210,8.049003,7.5358243,Uche Henry Agbo,Granada,Left Center Midfield,Right Foot,0.0,Center Midfield
2211,-1.9646201,7.588379,Iago Herrerín Buisán,Athletic Club,Goalkeeper,Right Foot,0.0,Goalkeeper
2212,10.059166,2.3117018,Iñaki Williams Arthuer,Athletic Club,Center Forward,Right Foot,0.1,Striker
2213,7.710857,3.2722507,Jorge Franco Alviz,Deportivo Alavés,Left Midfield,Right Foot,0.0,Left Wing
2214,6.2072773,2.0034764,Joan Jordán Moreno,Eibar,Center Attacking Midfield,Right Foot,0.0,Attacking Midfield
2215,3.4860551,2.7853427,Antonio Rukavina,Real Valladolid,Right Back,Right Foot,0.0,Right Back
2216,9.974021,2.3528473,Cédric Bakambu,Villarreal,Center Forward,Right Foot,0.6666666666666666,Striker
2217,3.4617877,3.1495068,Joseba Zaldúa Bengoetxea,Real Sociedad,Right Back,Right Foot,0.0,Right Back
2218,7.670035,5.725465,David Zurutuza Veillet,Real Sociedad,Left Center Midfield,Right Foot,0.1,Center Midfield
2219,7.566948,8.090224,Diego Antonio Reyes Rosales,Espanyol,Left Center Back,Right Foot,0.0,Center Back
2220,5.558636,7.3323565,Matheus Dória Macedo,Granada,Left Center Back,Left Foot,0.0,Center Back
2221,7.8010736,8.130427,Ricardo Miguel Moreira da Costa,Valencia,Left Center Back,Right Foot,0.0,Center Back
2222,8.192183,4.40095,Abdoulaye Doucouré,Granada,Right Defensive Midfield,Right Foot,0.0,Defensive Midfield
